Ref_Date,GEO,Geographical classification,SEX,CAUSES,UNIT,Vector,Coordinate,Value
1996,"Urban Health Region, Prince Edward Island",1101,Females,Pneumonia and influenza,"Low 95% confidence interval, mortality",v2008801,10.3.12.2,22.2
1996,"Urban Health Region, Prince Edward Island",1101,Females,Pneumonia and influenza,"High 95% confidence interval, mortality",v2008802,10.3.12.3,39.6
1996,"Urban Health Region, Prince Edward Island",1101,Females,"Bronchitis, emphysema and asthma",Mortality,v2008803,10.3.13.1,4.7
1996,"Urban Health Region, Prince Edward Island",1101,Females,"Bronchitis, emphysema and asthma","Low 95% confidence interval, mortality",v2008804,10.3.13.2,1.0
1996,"Urban Health Region, Prince Edward Island",1101,Females,"Bronchitis, emphysema and asthma","High 95% confidence interval, mortality",v2008805,10.3.13.3,8.3
1996,"Urban Health Region, Prince Edward Island",1101,Females,All other respiratory diseases,Mortality,v2008806,10.3.14.1,27.2
1996,"Urban Health Region, Prince Edward Island",1101,Females,All other respiratory diseases,"Low 95% confidence interval, mortality",v2008807,10.3.14.2,18.5
1996,"Urban Health Region, Prince Edward Island",1101,Females,All other respiratory diseases,"High 95% confidence interval, mortality",v2008808,10.3.14.3,35.9
1996,"Urban Health Region, Prince Edward Island",1101,Females,Unintentional injuries,Mortality,v2008809,10.3.15.1,13.2
1996,"Urban Health Region, Prince Edward Island",1101,Females,Unintentional injuries,"Low 95% confidence interval, mortality",v2008810,10.3.15.2,6.8
1996,"Urban Health Region, Prince Edward Island",1101,Females,Unintentional injuries,"High 95% confidence interval, mortality",v2008811,10.3.15.3,19.7
1996,"Urban Health Region, Prince Edward Island",1101,Females,Suicides and self-inflicted injuries,Mortality,v2008812,10.3.16.1,4.8
1996,"Urban Health Region, Prince Edward Island",1101,Females,Suicides and self-inflicted injuries,"Low 95% confidence interval, mortality",v2008813,10.3.16.2,0.6
1996,"Urban Health Region, Prince Edward Island",1101,Females,Suicides and self-inflicted injuries,"High 95% confidence interval, mortality",v2008814,10.3.16.3,9.1
1996,"Urban Health Region, Prince Edward Island",1101,Females,Human immunodeficiency virus (HIV) infection,Mortality,v2008815,10.3.17.1,0.0
1996,"Urban Health Region, Prince Edward Island",1101,Females,Human immunodeficiency virus (HIV) infection,"Low 95% confidence interval, mortality",v2008816,10.3.17.2,0.0
1996,"Urban Health Region, Prince Edward Island",1101,Females,Human immunodeficiency virus (HIV) infection,"High 95% confidence interval, mortality",v2008817,10.3.17.3,0.0
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,"Total, all causes of death",Mortality,v2008818,11.1.1.1,633.0
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,"Total, all causes of death","Low 95% confidence interval, mortality",v2008819,11.1.1.2,602.8
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,"Total, all causes of death","High 95% confidence interval, mortality",v2008820,11.1.1.3,663.2
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,All malignant neoplasms (cancers),Mortality,v2008821,11.1.2.1,183.8
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,All malignant neoplasms (cancers),"Low 95% confidence interval, mortality",v2008822,11.1.2.2,166.8
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,All malignant neoplasms (cancers),"High 95% confidence interval, mortality",v2008823,11.1.2.3,200.7
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Colorectal cancer,Mortality,v2008824,11.1.3.1,17.5
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Colorectal cancer,"Low 95% confidence interval, mortality",v2008825,11.1.3.2,12.3
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Colorectal cancer,"High 95% confidence interval, mortality",v2008826,11.1.3.3,22.7
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Lung cancer,Mortality,v2008827,11.1.4.1,58.0
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Lung cancer,"Low 95% confidence interval, mortality",v2008828,11.1.4.2,48.2
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Lung cancer,"High 95% confidence interval, mortality",v2008829,11.1.4.3,67.8
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Female breast cancer,Mortality,v2008830,11.1.5.1,11.3
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Female breast cancer,"Low 95% confidence interval, mortality",v2008831,11.1.5.2,7.2
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Female breast cancer,"High 95% confidence interval, mortality",v2008832,11.1.5.3,15.5
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Prostate cancer,Mortality,v2008833,11.1.6.1,14.2
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Prostate cancer,"Low 95% confidence interval, mortality",v2008834,11.1.6.2,9.8
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Prostate cancer,"High 95% confidence interval, mortality",v2008835,11.1.6.3,18.6
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Circulatory diseases,Mortality,v2008836,11.1.7.1,243.7
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Circulatory diseases,"Low 95% confidence interval, mortality",v2008837,11.1.7.2,225.1
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Circulatory diseases,"High 95% confidence interval, mortality",v2008838,11.1.7.3,262.3
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Ischaemic heart diseases,Mortality,v2008839,11.1.8.1,142.8
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Ischaemic heart diseases,"Low 95% confidence interval, mortality",v2008840,11.1.8.2,128.4
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Ischaemic heart diseases,"High 95% confidence interval, mortality",v2008841,11.1.8.3,157.2
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,All other circulatory diseases,Mortality,v2008842,11.1.9.1,57.9
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,All other circulatory diseases,"Low 95% confidence interval, mortality",v2008843,11.1.9.2,48.8
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,All other circulatory diseases,"High 95% confidence interval, mortality",v2008844,11.1.9.3,67.0
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Cerebrovascular diseases,Mortality,v2008845,11.1.10.1,43.0
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Cerebrovascular diseases,"Low 95% confidence interval, mortality",v2008846,11.1.10.2,35.2
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Cerebrovascular diseases,"High 95% confidence interval, mortality",v2008847,11.1.10.3,50.8
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Respiratory diseases (excluding infectious and parasitic diseases),Mortality,v2008848,11.1.11.1,57.8
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Respiratory diseases (excluding infectious and parasitic diseases),"Low 95% confidence interval, mortality",v2008849,11.1.11.2,48.9
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Respiratory diseases (excluding infectious and parasitic diseases),"High 95% confidence interval, mortality",v2008850,11.1.11.3,66.8
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Pneumonia and influenza,Mortality,v2008851,11.1.12.1,28.4
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Pneumonia and influenza,"Low 95% confidence interval, mortality",v2008852,11.1.12.2,22.4
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Pneumonia and influenza,"High 95% confidence interval, mortality",v2008853,11.1.12.3,34.4
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,"Bronchitis, emphysema and asthma",Mortality,v2008854,11.1.13.1,6.2
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,"Bronchitis, emphysema and asthma","Low 95% confidence interval, mortality",v2008855,11.1.13.2,3.1
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,"Bronchitis, emphysema and asthma","High 95% confidence interval, mortality",v2008856,11.1.13.3,9.2
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,All other respiratory diseases,Mortality,v2008857,11.1.14.1,23.3
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,All other respiratory diseases,"Low 95% confidence interval, mortality",v2008858,11.1.14.2,17.4
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,All other respiratory diseases,"High 95% confidence interval, mortality",v2008859,11.1.14.3,29.2
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Unintentional injuries,Mortality,v2008860,11.1.15.1,37.5
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Unintentional injuries,"Low 95% confidence interval, mortality",v2008861,11.1.15.2,29.5
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Unintentional injuries,"High 95% confidence interval, mortality",v2008862,11.1.15.3,45.5
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Suicides and self-inflicted injuries,Mortality,v2008863,11.1.16.1,8.3
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Suicides and self-inflicted injuries,"Low 95% confidence interval, mortality",v2008864,11.1.16.2,4.5
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Suicides and self-inflicted injuries,"High 95% confidence interval, mortality",v2008865,11.1.16.3,12.0
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Human immunodeficiency virus (HIV) infection,Mortality,v2008866,11.1.17.1,0 s
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Human immunodeficiency virus (HIV) infection,"Low 95% confidence interval, mortality",v2008867,11.1.17.2,0 s
1996,"Rural Health Region, Prince Edward Island",1102,Both sexes,Human immunodeficiency virus (HIV) infection,"High 95% confidence interval, mortality",v2008868,11.1.17.3,0 s
1996,"Rural Health Region, Prince Edward Island",1102,Males,"Total, all causes of death",Mortality,v2008869,11.2.1.1,902.1
1996,"Rural Health Region, Prince Edward Island",1102,Males,"Total, all causes of death","Low 95% confidence interval, mortality",v2008870,11.2.1.2,847.4
1996,"Rural Health Region, Prince Edward Island",1102,Males,"Total, all causes of death","High 95% confidence interval, mortality",v2008871,11.2.1.3,956.9
1996,"Rural Health Region, Prince Edward Island",1102,Males,All malignant neoplasms (cancers),Mortality,v2008872,11.2.2.1,263.6
1996,"Rural Health Region, Prince Edward Island",1102,Males,All malignant neoplasms (cancers),"Low 95% confidence interval, mortality",v2008873,11.2.2.2,233.0
1996,"Rural Health Region, Prince Edward Island",1102,Males,All malignant neoplasms (cancers),"High 95% confidence interval, mortality",v2008874,11.2.2.3,294.2
1996,"Rural Health Region, Prince Edward Island",1102,Males,Colorectal cancer,Mortality,v2008875,11.2.3.1,20.5
1996,"Rural Health Region, Prince Edward Island",1102,Males,Colorectal cancer,"Low 95% confidence interval, mortality",v2008876,11.2.3.2,11.9
1996,"Rural Health Region, Prince Edward Island",1102,Males,Colorectal cancer,"High 95% confidence interval, mortality",v2008877,11.2.3.3,29.1
1996,"Rural Health Region, Prince Edward Island",1102,Males,Lung cancer,Mortality,v2008878,11.2.4.1,85.4
1996,"Rural Health Region, Prince Edward Island",1102,Males,Lung cancer,"Low 95% confidence interval, mortality",v2008879,11.2.4.2,67.8
1996,"Rural Health Region, Prince Edward Island",1102,Males,Lung cancer,"High 95% confidence interval, mortality",v2008880,11.2.4.3,102.9
1996,"Rural Health Region, Prince Edward Island",1102,Males,Female breast cancer,Mortality,v2008881,11.2.5.1,0.0
1996,"Rural Health Region, Prince Edward Island",1102,Males,Female breast cancer,"Low 95% confidence interval, mortality",v2008882,11.2.5.2,0.0
1996,"Rural Health Region, Prince Edward Island",1102,Males,Female breast cancer,"High 95% confidence interval, mortality",v2008883,11.2.5.3,0.0
1996,"Rural Health Region, Prince Edward Island",1102,Males,Prostate cancer,Mortality,v2008884,11.2.6.1,38.5
1996,"Rural Health Region, Prince Edward Island",1102,Males,Prostate cancer,"Low 95% confidence interval, mortality",v2008885,11.2.6.2,26.7
1996,"Rural Health Region, Prince Edward Island",1102,Males,Prostate cancer,"High 95% confidence interval, mortality",v2008886,11.2.6.3,50.3
1996,"Rural Health Region, Prince Edward Island",1102,Males,Circulatory diseases,Mortality,v2008887,11.2.7.1,346.2
1996,"Rural Health Region, Prince Edward Island",1102,Males,Circulatory diseases,"Low 95% confidence interval, mortality",v2008888,11.2.7.2,311.6
1996,"Rural Health Region, Prince Edward Island",1102,Males,Circulatory diseases,"High 95% confidence interval, mortality",v2008889,11.2.7.3,380.9
1996,"Rural Health Region, Prince Edward Island",1102,Males,Ischaemic heart diseases,Mortality,v2008890,11.2.8.1,199.2
1996,"Rural Health Region, Prince Edward Island",1102,Males,Ischaemic heart diseases,"Low 95% confidence interval, mortality",v2008891,11.2.8.2,172.7
1996,"Rural Health Region, Prince Edward Island",1102,Males,Ischaemic heart diseases,"High 95% confidence interval, mortality",v2008892,11.2.8.3,225.7
1996,"Rural Health Region, Prince Edward Island",1102,Males,All other circulatory diseases,Mortality,v2008893,11.2.9.1,85.4
1996,"Rural Health Region, Prince Edward Island",1102,Males,All other circulatory diseases,"Low 95% confidence interval, mortality",v2008894,11.2.9.2,67.7
1996,"Rural Health Region, Prince Edward Island",1102,Males,All other circulatory diseases,"High 95% confidence interval, mortality",v2008895,11.2.9.3,103.0
1996,"Rural Health Region, Prince Edward Island",1102,Males,Cerebrovascular diseases,Mortality,v2008896,11.2.10.1,61.7
1996,"Rural Health Region, Prince Edward Island",1102,Males,Cerebrovascular diseases,"Low 95% confidence interval, mortality",v2008897,11.2.10.2,46.8
1996,"Rural Health Region, Prince Edward Island",1102,Males,Cerebrovascular diseases,"High 95% confidence interval, mortality",v2008898,11.2.10.3,76.6
1996,"Rural Health Region, Prince Edward Island",1102,Males,Respiratory diseases (excluding infectious and parasitic diseases),Mortality,v2008899,11.2.11.1,94.7
1996,"Rural Health Region, Prince Edward Island",1102,Males,Respiratory diseases (excluding infectious and parasitic diseases),"Low 95% confidence interval, mortality",v2008900,11.2.11.2,76.4
1996,"Rural Health Region, Prince Edward Island",1102,Males,Respiratory diseases (excluding infectious and parasitic diseases),"High 95% confidence interval, mortality",v2008901,11.2.11.3,113.1
1996,"Rural Health Region, Prince Edward Island",1102,Males,Pneumonia and influenza,Mortality,v2008902,11.2.12.1,47.4
1996,"Rural Health Region, Prince Edward Island",1102,Males,Pneumonia and influenza,"Low 95% confidence interval, mortality",v2008903,11.2.12.2,34.2
1996,"Rural Health Region, Prince Edward Island",1102,Males,Pneumonia and influenza,"High 95% confidence interval, mortality",v2008904,11.2.12.3,60.7
1996,"Rural Health Region, Prince Edward Island",1102,Males,"Bronchitis, emphysema and asthma",Mortality,v2008905,11.2.13.1,8.8
1996,"Rural Health Region, Prince Edward Island",1102,Males,"Bronchitis, emphysema and asthma","Low 95% confidence interval, mortality",v2008906,11.2.13.2,3.4
